emoji,name,url,filename
🙎🏽‍♂,man pouting: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-pouting-medium-skin-tone_1f64e-1f3fd-200d-2642-fe0f.png,data/man pouting: medium skin tone.png
🙎🏾‍♂️,man pouting: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-pouting-medium-dark-skin-tone_1f64e-1f3fe-200d-2642-fe0f.png,data/man pouting: medium-dark skin tone.png
🙎🏾‍♂,man pouting: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-pouting-medium-dark-skin-tone_1f64e-1f3fe-200d-2642-fe0f.png,data/man pouting: medium-dark skin tone.png
🙎🏿‍♂️,man pouting: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-pouting-dark-skin-tone_1f64e-1f3ff-200d-2642-fe0f.png,data/man pouting: dark skin tone.png
🙎🏿‍♂,man pouting: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-pouting-dark-skin-tone_1f64e-1f3ff-200d-2642-fe0f.png,data/man pouting: dark skin tone.png
🙎‍♀️,woman pouting,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting_1f64e-200d-2640-fe0f.png,data/woman pouting.png
🙎‍♀,woman pouting,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting_1f64e-200d-2640-fe0f.png,data/woman pouting.png
🙎🏻‍♀️,woman pouting: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-light-skin-tone_1f64e-1f3fb-200d-2640-fe0f.png,data/woman pouting: light skin tone.png
🙎🏻‍♀,woman pouting: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-light-skin-tone_1f64e-1f3fb-200d-2640-fe0f.png,data/woman pouting: light skin tone.png
🙎🏼‍♀️,woman pouting: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-medium-light-skin-tone_1f64e-1f3fc-200d-2640-fe0f.png,data/woman pouting: medium-light skin tone.png
🙎🏼‍♀,woman pouting: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-medium-light-skin-tone_1f64e-1f3fc-200d-2640-fe0f.png,data/woman pouting: medium-light skin tone.png
🙎🏽‍♀️,woman pouting: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-medium-skin-tone_1f64e-1f3fd-200d-2640-fe0f.png,data/woman pouting: medium skin tone.png
🙎🏽‍♀,woman pouting: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-medium-skin-tone_1f64e-1f3fd-200d-2640-fe0f.png,data/woman pouting: medium skin tone.png
🙎🏾‍♀️,woman pouting: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-medium-dark-skin-tone_1f64e-1f3fe-200d-2640-fe0f.png,data/woman pouting: medium-dark skin tone.png
🙎🏾‍♀,woman pouting: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-medium-dark-skin-tone_1f64e-1f3fe-200d-2640-fe0f.png,data/woman pouting: medium-dark skin tone.png
🙎🏿‍♀️,woman pouting: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-dark-skin-tone_1f64e-1f3ff-200d-2640-fe0f.png,data/woman pouting: dark skin tone.png
🙎🏿‍♀,woman pouting: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-pouting-dark-skin-tone_1f64e-1f3ff-200d-2640-fe0f.png,data/woman pouting: dark skin tone.png
🙅,person gesturing NO,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-no_1f645.png,data/person gesturing NO.png
🙅🏻,person gesturing NO: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-no_light-skin-tone_1f645-1f3fb_1f3fb.png,data/person gesturing NO: light skin tone.png
🙅🏼,person gesturing NO: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-no_medium-light-skin-tone_1f645-1f3fc_1f3fc.png,data/person gesturing NO: medium-light skin tone.png
🙅🏽,person gesturing NO: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-no_medium-skin-tone_1f645-1f3fd_1f3fd.png,data/person gesturing NO: medium skin tone.png
🙅🏾,person gesturing NO: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-no_medium-dark-skin-tone_1f645-1f3fe_1f3fe.png,data/person gesturing NO: medium-dark skin tone.png
🙅🏿,person gesturing NO: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-no_dark-skin-tone_1f645-1f3ff_1f3ff.png,data/person gesturing NO: dark skin tone.png
🙅‍♂️,man gesturing NO,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no_1f645-200d-2642-fe0f.png,data/man gesturing NO.png
🙅‍♂,man gesturing NO,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no_1f645-200d-2642-fe0f.png,data/man gesturing NO.png
🙅🏻‍♂️,man gesturing NO: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-light-skin-tone_1f645-1f3fb-200d-2642-fe0f.png,data/man gesturing NO: light skin tone.png
🙅🏻‍♂,man gesturing NO: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-light-skin-tone_1f645-1f3fb-200d-2642-fe0f.png,data/man gesturing NO: light skin tone.png
🙅🏼‍♂️,man gesturing NO: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-medium-light-skin-tone_1f645-1f3fc-200d-2642-fe0f.png,data/man gesturing NO: medium-light skin tone.png
🙅🏼‍♂,man gesturing NO: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-medium-light-skin-tone_1f645-1f3fc-200d-2642-fe0f.png,data/man gesturing NO: medium-light skin tone.png
🙅🏽‍♂️,man gesturing NO: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-medium-skin-tone_1f645-1f3fd-200d-2642-fe0f.png,data/man gesturing NO: medium skin tone.png
🙅🏽‍♂,man gesturing NO: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-medium-skin-tone_1f645-1f3fd-200d-2642-fe0f.png,data/man gesturing NO: medium skin tone.png
🙅🏾‍♂️,man gesturing NO: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-medium-dark-skin-tone_1f645-1f3fe-200d-2642-fe0f.png,data/man gesturing NO: medium-dark skin tone.png
🙅🏾‍♂,man gesturing NO: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-medium-dark-skin-tone_1f645-1f3fe-200d-2642-fe0f.png,data/man gesturing NO: medium-dark skin tone.png
🙅🏿‍♂️,man gesturing NO: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-dark-skin-tone_1f645-1f3ff-200d-2642-fe0f.png,data/man gesturing NO: dark skin tone.png
🙅🏿‍♂,man gesturing NO: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-no-dark-skin-tone_1f645-1f3ff-200d-2642-fe0f.png,data/man gesturing NO: dark skin tone.png
🙅‍♀️,woman gesturing NO,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no_1f645-200d-2640-fe0f.png,data/woman gesturing NO.png
🙅‍♀,woman gesturing NO,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no_1f645-200d-2640-fe0f.png,data/woman gesturing NO.png
🙅🏻‍♀️,woman gesturing NO: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-light-skin-tone_1f645-1f3fb-200d-2640-fe0f.png,data/woman gesturing NO: light skin tone.png
🙅🏻‍♀,woman gesturing NO: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-light-skin-tone_1f645-1f3fb-200d-2640-fe0f.png,data/woman gesturing NO: light skin tone.png
🙅🏼‍♀️,woman gesturing NO: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-medium-light-skin-tone_1f645-1f3fc-200d-2640-fe0f.png,data/woman gesturing NO: medium-light skin tone.png
🙅🏼‍♀,woman gesturing NO: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-medium-light-skin-tone_1f645-1f3fc-200d-2640-fe0f.png,data/woman gesturing NO: medium-light skin tone.png
🙅🏽‍♀️,woman gesturing NO: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-medium-skin-tone_1f645-1f3fd-200d-2640-fe0f.png,data/woman gesturing NO: medium skin tone.png
🙅🏽‍♀,woman gesturing NO: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-medium-skin-tone_1f645-1f3fd-200d-2640-fe0f.png,data/woman gesturing NO: medium skin tone.png
🙅🏾‍♀️,woman gesturing NO: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-medium-dark-skin-tone_1f645-1f3fe-200d-2640-fe0f.png,data/woman gesturing NO: medium-dark skin tone.png
🙅🏾‍♀,woman gesturing NO: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-medium-dark-skin-tone_1f645-1f3fe-200d-2640-fe0f.png,data/woman gesturing NO: medium-dark skin tone.png
🙅🏿‍♀️,woman gesturing NO: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-dark-skin-tone_1f645-1f3ff-200d-2640-fe0f.png,data/woman gesturing NO: dark skin tone.png
🙅🏿‍♀,woman gesturing NO: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-no-dark-skin-tone_1f645-1f3ff-200d-2640-fe0f.png,data/woman gesturing NO: dark skin tone.png
🙆,person gesturing OK,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-ok_1f646.png,data/person gesturing OK.png
🙆🏻,person gesturing OK: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-ok_light-skin-tone_1f646-1f3fb_1f3fb.png,data/person gesturing OK: light skin tone.png
🙆🏼,person gesturing OK: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-ok_medium-light-skin-tone_1f646-1f3fc_1f3fc.png,data/person gesturing OK: medium-light skin tone.png
🙆🏽,person gesturing OK: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-ok_medium-skin-tone_1f646-1f3fd_1f3fd.png,data/person gesturing OK: medium skin tone.png
🙆🏾,person gesturing OK: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-ok_medium-dark-skin-tone_1f646-1f3fe_1f3fe.png,data/person gesturing OK: medium-dark skin tone.png
🙆🏿,person gesturing OK: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-gesturing-ok_dark-skin-tone_1f646-1f3ff_1f3ff.png,data/person gesturing OK: dark skin tone.png
🙆‍♂️,man gesturing OK,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok_1f646-200d-2642-fe0f.png,data/man gesturing OK.png
🙆‍♂,man gesturing OK,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok_1f646-200d-2642-fe0f.png,data/man gesturing OK.png
🙆🏻‍♂️,man gesturing OK: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-light-skin-tone_1f646-1f3fb-200d-2642-fe0f.png,data/man gesturing OK: light skin tone.png
🙆🏻‍♂,man gesturing OK: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-light-skin-tone_1f646-1f3fb-200d-2642-fe0f.png,data/man gesturing OK: light skin tone.png
🙆🏼‍♂️,man gesturing OK: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-medium-light-skin-tone_1f646-1f3fc-200d-2642-fe0f.png,data/man gesturing OK: medium-light skin tone.png
🙆🏼‍♂,man gesturing OK: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-medium-light-skin-tone_1f646-1f3fc-200d-2642-fe0f.png,data/man gesturing OK: medium-light skin tone.png
🙆🏽‍♂️,man gesturing OK: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-medium-skin-tone_1f646-1f3fd-200d-2642-fe0f.png,data/man gesturing OK: medium skin tone.png
🙆🏽‍♂,man gesturing OK: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-medium-skin-tone_1f646-1f3fd-200d-2642-fe0f.png,data/man gesturing OK: medium skin tone.png
🙆🏾‍♂️,man gesturing OK: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-medium-dark-skin-tone_1f646-1f3fe-200d-2642-fe0f.png,data/man gesturing OK: medium-dark skin tone.png
🙆🏾‍♂,man gesturing OK: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-medium-dark-skin-tone_1f646-1f3fe-200d-2642-fe0f.png,data/man gesturing OK: medium-dark skin tone.png
🙆🏿‍♂️,man gesturing OK: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-dark-skin-tone_1f646-1f3ff-200d-2642-fe0f.png,data/man gesturing OK: dark skin tone.png
🙆🏿‍♂,man gesturing OK: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-gesturing-ok-dark-skin-tone_1f646-1f3ff-200d-2642-fe0f.png,data/man gesturing OK: dark skin tone.png
🙆‍♀️,woman gesturing OK,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok_1f646-200d-2640-fe0f.png,data/woman gesturing OK.png
🙆‍♀,woman gesturing OK,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok_1f646-200d-2640-fe0f.png,data/woman gesturing OK.png
🙆🏻‍♀️,woman gesturing OK: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-light-skin-tone_1f646-1f3fb-200d-2640-fe0f.png,data/woman gesturing OK: light skin tone.png
🙆🏻‍♀,woman gesturing OK: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-light-skin-tone_1f646-1f3fb-200d-2640-fe0f.png,data/woman gesturing OK: light skin tone.png
🙆🏼‍♀️,woman gesturing OK: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-medium-light-skin-tone_1f646-1f3fc-200d-2640-fe0f.png,data/woman gesturing OK: medium-light skin tone.png
🙆🏼‍♀,woman gesturing OK: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-medium-light-skin-tone_1f646-1f3fc-200d-2640-fe0f.png,data/woman gesturing OK: medium-light skin tone.png
🙆🏽‍♀️,woman gesturing OK: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-medium-skin-tone_1f646-1f3fd-200d-2640-fe0f.png,data/woman gesturing OK: medium skin tone.png
🙆🏽‍♀,woman gesturing OK: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-medium-skin-tone_1f646-1f3fd-200d-2640-fe0f.png,data/woman gesturing OK: medium skin tone.png
🙆🏾‍♀️,woman gesturing OK: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-medium-dark-skin-tone_1f646-1f3fe-200d-2640-fe0f.png,data/woman gesturing OK: medium-dark skin tone.png
🙆🏾‍♀,woman gesturing OK: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-medium-dark-skin-tone_1f646-1f3fe-200d-2640-fe0f.png,data/woman gesturing OK: medium-dark skin tone.png
🙆🏿‍♀️,woman gesturing OK: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-dark-skin-tone_1f646-1f3ff-200d-2640-fe0f.png,data/woman gesturing OK: dark skin tone.png
🙆🏿‍♀,woman gesturing OK: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/woman-gesturing-ok-dark-skin-tone_1f646-1f3ff-200d-2640-fe0f.png,data/woman gesturing OK: dark skin tone.png
💁,person tipping hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-tipping-hand_1f481.png,data/person tipping hand.png
💁🏻,person tipping hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-tipping-hand_light-skin-tone_1f481-1f3fb_1f3fb.png,data/person tipping hand: light skin tone.png
💁🏼,person tipping hand: medium-light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-tipping-hand_medium-light-skin-tone_1f481-1f3fc_1f3fc.png,data/person tipping hand: medium-light skin tone.png
💁🏽,person tipping hand: medium skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-tipping-hand_medium-skin-tone_1f481-1f3fd_1f3fd.png,data/person tipping hand: medium skin tone.png
💁🏾,person tipping hand: medium-dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-tipping-hand_medium-dark-skin-tone_1f481-1f3fe_1f3fe.png,data/person tipping hand: medium-dark skin tone.png
💁🏿,person tipping hand: dark skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/person-tipping-hand_dark-skin-tone_1f481-1f3ff_1f3ff.png,data/person tipping hand: dark skin tone.png
💁‍♂️,man tipping hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-tipping-hand_1f481-200d-2642-fe0f.png,data/man tipping hand.png
💁‍♂,man tipping hand,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-tipping-hand_1f481-200d-2642-fe0f.png,data/man tipping hand.png
💁🏻‍♂️,man tipping hand: light skin tone,https://emojipedia-us.s3.dualstack.us-west-1.amazonaws.com/thumbs/120/apple/271/man-tipping-hand-light-skin-tone_1f481-1f3fb-200d-2642-fe0f.png,data/man tipping hand: light skin tone.png
